Month,Day,HourofDay,T_ctrl,T_stp_heat,T_out,RH_out,Humidity,fan,auxHeat1
1,1,0,70.0,70.0,41.5,95.5,37.0,200.0,960.0
1,1,1,70.0,70.0,42.0,94.0,37.0,182.5,1065.0
1,1,2,70.0,70.0,41.5,92.5,37.333333333333336,200.0,1575.0
1,1,3,70.0,70.0,38.5,89.5,37.0,200.0,1440.0
1,1,4,70.0,70.0,35.0,86.0,37.083333333333336,217.5,1680.0
1,1,5,70.0,70.0,34.5,85.0,37.083333333333336,196.25,1260.0
1,1,6,70.0,70.0,33.5,80.0,36.916666666666664,200.0,1230.0
1,1,7,70.0,70.0,33.5,77.0,36.833333333333336,200.0,1470.0
1,1,8,70.0,70.0,33.0,75.0,36.416666666666664,200.0,1800.0
1,1,9,70.0,70.0,31.5,74.0,36.166666666666664,210.0,1470.0
1,1,10,70.0,70.0,31.5,72.5,36.666666666666664,222.5,1200.0
1,1,11,70.0,70.0,29.5,72.5,36.75,202.5,735.0
1,1,12,70.0,70.0,30.0,72.0,37.333333333333336,185.0,1350.0
1,1,13,69.91666666666667,70.0,29.0,69.5,36.333333333333336,215.0,1080.0
1,1,14,70.0,70.0,29.0,65.5,35.416666666666664,200.0,960.0
1,1,15,70.5,70.0,28.0,66.5,34.416666666666664,187.5,630.0
1,1,16,70.0,70.0,27.0,67.0,32.75,203.75,1380.0
1,1,17,70.0,70.0,25.5,69.0,33.666666666666664,176.25,945.0
1,1,18,70.0,70.0,25.0,69.0,33.25,200.0,75.0
1,1,19,70.0,70.0,21.5,71.0,31.833333333333332,200.0,1530.0
1,1,20,70.0,70.0,20.0,75.5,31.083333333333332,182.5,1455.0
1,1,21,70.0,70.0,20.5,72.0,31.0,201.25,1050.0
1,1,22,70.0,70.0,20.0,72.5,30.416666666666668,195.0,1590.0
1,1,23,70.0,70.0,19.5,74.0,30.583333333333332,187.5,1935.0
1,2,0,70.0,70.0,20.5,69.5,30.5,200.0,2010.0
1,2,1,70.0,70.0,19.0,73.5,30.416666666666668,198.75,1935.0
1,2,2,70.0,70.0,20.0,73.5,30.916666666666668,200.0,2040.0
1,2,3,70.0,70.0,20.0,74.0,31.0,196.25,2070.0
1,2,4,70.0,70.0,19.0,74.0,31.0,201.25,2130.0
1,2,5,70.0,70.0,18.0,77.0,31.25,228.75,2130.0
1,2,6,69.91666666666667,70.0,17.5,77.0,31.25,191.25,2130.0
1,2,7,70.0,70.0,17.0,77.5,31.333333333333332,200.0,2115.0
1,2,8,69.83333333333333,70.0,18.0,75.5,31.333333333333332,243.75,2790.0
1,2,9,70.0,70.0,19.5,76.0,31.416666666666668,182.5,1545.0
1,2,10,70.0,70.0,20.0,75.0,32.083333333333336,217.5,1395.0
1,2,11,70.0,69.83333333333333,21.5,73.5,34.916666666666664,175.0,1305.0
1,2,14,67.41666666666667,68.0,25.5,75.0,30.833333333333332,200.0,750.0
1,2,15,67.33333333333333,68.0,26.0,76.0,31.833333333333332,200.0,855.0
1,2,16,67.25,69.08333333333333,26.0,83.0,34.083333333333336,275.0,3120.0
1,2,17,69.08333333333333,70.0,27.0,85.5,35.0,300.0,3600.0
1,2,18,70.0,70.0,27.0,86.0,33.833333333333336,170.0,1530.0
1,2,19,70.0,70.0,29.0,85.0,34.75,188.75,1605.0
1,2,20,70.0,70.0,30.0,89.0,34.25,210.0,1815.0
1,2,21,70.0,70.0,30.0,90.5,34.5,191.25,1455.0
1,2,22,69.25,65.41666666666667,31.0,88.5,35.666666666666664,198.75,795.0
1,3,2,66.0,62.0,31.5,91.5,35.166666666666664,278.75,3180.0
1,3,3,68.41666666666667,62.166666666666664,30.0,91.5,36.0,300.0,3600.0
1,3,4,69.41666666666667,70.0,29.5,85.0,35.666666666666664,191.25,2010.0
1,3,5,69.33333333333333,70.0,30.0,83.0,35.416666666666664,200.0,1680.0
1,3,6,69.5,70.0,31.5,89.0,34.75,227.5,1650.0
1,3,7,69.5,69.83333333333333,32.5,74.0,35.416666666666664,212.5,1320.0
1,3,15,64.16666666666667,62.0,31.0,73.0,34.166666666666664,275.0,2685.0
1,3,16,66.5,62.083333333333336,32.5,71.0,34.5,217.5,1590.0
1,3,17,67.0,68.0,32.666666666666664,70.0,34.77777777777778,208.33333333333334,1575.0
1,3,18,67.41666666666667,68.41666666666667,32.0,72.0,35.833333333333336,231.25,1995.0
1,3,19,68.91666666666667,69.0,32.5,72.0,36.0,185.0,2130.0
1,3,20,69.0,69.0,32.5,74.5,36.333333333333336,207.5,1605.0
1,3,21,69.0,69.0,33.0,75.5,36.666666666666664,200.0,1335.0
1,3,22,69.0,69.0,33.0,76.0,37.25,220.0,1950.0
1,3,23,69.0,69.0,34.0,75.0,37.25,196.25,1395.0
1,4,0,69.0,69.0,33.0,77.0,37.0,178.75,1125.0
1,4,1,69.0,69.0,34.0,76.0,37.0,200.0,1365.0
1,4,2,69.0,69.0,32.0,83.5,37.0,212.5,1710.0
1,4,3,69.0,69.0,33.5,78.0,37.0,222.5,1635.0
1,4,4,69.0,69.0,32.0,88.0,37.0,202.5,1440.0
1,4,5,69.0,69.0,33.0,81.5,37.333333333333336,158.75,1335.0
1,4,6,69.0,69.0,33.0,84.0,38.416666666666664,195.0,1545.0
1,4,7,69.08333333333333,69.0,33.5,83.0,38.666666666666664,205.0,1425.0
1,4,8,69.0,69.0,34.0,82.5,37.583333333333336,200.0,1125.0
1,4,9,69.16666666666667,69.0,35.0,81.5,37.166666666666664,200.0,840.0
1,4,12,69.41666666666667,69.0,42.0,63.5,37.0,200.0,720.0
1,4,13,69.0,69.0,43.0,62.5,37.0,211.25,525.0
1,4,14,69.0,69.0,44.5,58.0,37.0,188.75,480.0
1,4,15,71.41666666666667,69.0,43.5,61.0,35.083333333333336,182.5,345.0
1,4,16,69.41666666666667,69.0,42.5,69.0,35.0,233.75,1395.0
1,4,17,69.0,68.5,40.5,69.5,37.333333333333336,191.25,495.0
1,5,3,64.25,62.0,35.0,81.0,37.333333333333336,246.25,1590.0
1,5,4,66.66666666666667,62.083333333333336,34.5,82.5,37.666666666666664,250.0,2445.0
1,5,5,67.16666666666667,68.0,33.0,89.0,37.083333333333336,200.0,1605.0
1,5,6,67.25,68.0,32.0,94.5,37.25,200.0,1545.0
1,5,7,67.41666666666667,68.0,34.0,88.0,37.833333333333336,200.0,975.0
1,5,8,67.16666666666667,68.0,35.0,86.5,38.5,200.0,1170.0
1,5,9,67.08333333333333,64.91666666666667,36.0,84.5,38.916666666666664,200.0,300.0
1,5,11,67.0,67.83333333333333,35.5,82.0,38.333333333333336,275.0,3000.0
1,5,12,69.0,69.0,37.0,73.5,38.166666666666664,163.75,1680.0
1,5,13,69.0,69.0,38.0,75.0,39.25,186.25,825.0
1,5,14,69.0,69.0,38.0,76.0,39.833333333333336,206.25,765.0
1,5,15,69.0,69.0,38.0,78.0,40.083333333333336,202.5,1395.0
1,5,16,69.0,69.0,38.0,76.0,40.0,200.0,1110.0
1,5,17,69.0,69.0,37.0,79.0,40.083333333333336,200.0,1380.0
1,5,18,69.0,69.0,37.0,81.0,40.25,200.0,1200.0
1,5,19,69.0,69.0,34.0,86.5,40.083333333333336,200.0,1275.0
1,5,20,69.08333333333333,69.0,34.0,85.5,40.083333333333336,206.25,1425.0
1,5,21,69.0,69.0,35.0,86.5,40.083333333333336,216.25,1335.0
1,5,22,69.16666666666667,69.0,35.5,86.5,39.0,182.5,615.0
1,5,23,69.83333333333333,72.25,36.0,85.5,38.833333333333336,260.0,2880.0
1,6,0,72.33333333333333,73.41666666666667,36.0,84.0,39.0,288.75,3435.0
1,6,4,67.75,62.083333333333336,37.5,75.0,39.0,200.0,30.0
1,6,5,67.5,68.0,35.5,77.5,38.916666666666664,200.0,1080.0
1,6,6,67.16666666666667,68.0,35.0,69.0,39.0,200.0,915.0
1,6,7,67.25,68.0,32.5,76.0,39.083333333333336,200.0,750.0
1,6,8,67.33333333333333,67.16666666666667,33.5,70.5,40.0,200.0,750.0
1,6,9,67.08333333333333,64.91666666666667,33.5,73.0,40.583333333333336,200.0,300.0
1,6,10,66.0,62.083333333333336,33.5,73.5,38.916666666666664,200.0,45.0
1,6,11,67.33333333333333,69.0,33.5,67.5,38.75,300.0,3600.0
1,6,12,69.0,69.08333333333333,33.5,50.5,38.833333333333336,150.0,555.0
1,6,13,70.33333333333333,71.0,33.5,49.5,38.5,250.0,2640.0
1,6,14,70.91666666666667,71.0,32.5,51.5,38.25,202.5,2085.0
1,6,15,71.91666666666667,71.83333333333333,31.5,52.5,37.0,173.75,1635.0
1,6,16,71.66666666666667,74.0,30.5,58.5,37.25,300.0,3585.0
1,6,17,72.41666666666667,72.58333333333333,28.5,55.0,36.583333333333336,245.0,1875.0
1,6,18,71.25,71.0,28.0,56.0,36.083333333333336,225.0,990.0
1,6,19,70.91666666666667,71.0,25.5,55.0,34.583333333333336,177.5,900.0
1,6,20,71.0,70.66666666666667,24.5,53.5,34.333333333333336,196.25,1065.0
1,7,1,65.33333333333333,62.0,21.0,57.5,31.583333333333332,266.25,2430.0
1,7,2,67.16666666666667,62.0,20.0,60.0,32.0,300.0,3600.0
1,7,3,68.41666666666667,62.083333333333336,21.0,59.0,32.0,300.0,3600.0
1,7,4,69.16666666666667,70.0,19.5,66.5,31.666666666666668,275.0,2835.0
1,7,5,68.33333333333333,70.0,20.0,74.0,31.916666666666668,272.5,3225.0
1,7,6,69.66666666666667,70.0,22.0,79.5,30.916666666666668,205.0,1365.0
1,7,7,69.75,69.91666666666667,23.0,81.0,31.583333333333332,148.75,825.0
1,7,8,68.5,62.0,24.0,77.5,32.25,200.0,180.0
1,7,10,67.08333333333333,68.08333333333333,26.0,71.0,33.0,275.0,2745.0
1,7,11,69.83333333333333,70.83333333333333,26.0,70.5,32.916666666666664,281.25,3330.0
1,7,12,71.41666666666667,72.0,26.0,62.0,32.083333333333336,250.0,2925.0
1,7,13,71.66666666666667,72.0,26.0,63.0,30.916666666666668,200.0,2130.0
1,7,14,71.66666666666667,72.0,27.0,58.0,30.833333333333332,200.0,2130.0
1,7,15,71.75,72.0,28.5,61.5,31.083333333333332,200.0,2205.0
1,7,16,71.33333333333333,71.16666666666667,29.5,63.0,30.75,200.0,1410.0
1,7,17,70.08333333333333,70.0,30.5,64.5,29.916666666666668,200.0,675.0
1,7,18,70.0,70.0,31.0,66.0,30.0,203.75,1110.0
1,7,19,70.0,70.0,34.0,64.5,30.083333333333332,200.0,615.0
1,7,20,70.0,70.0,33.5,75.5,30.583333333333332,213.75,1350.0
1,7,21,70.83333333333333,72.5,34.5,80.5,33.166666666666664,296.25,3510.0
1,7,22,71.66666666666667,68.33333333333333,35.0,89.0,32.083333333333336,191.25,1335.0
1,8,2,66.16666666666667,62.0,43.0,87.5,33.916666666666664,236.25,1485.0
1,8,3,68.41666666666667,62.083333333333336,43.5,83.5,35.75,278.75,3300.0
1,8,4,69.33333333333333,70.0,42.0,89.0,35.25,173.75,1830.0
1,8,5,69.5,70.0,43.5,88.0,36.0,220.0,1215.0
1,8,6,69.41666666666667,70.0,43.0,77.0,36.166666666666664,207.5,1020.0
1,8,7,69.58333333333333,69.91666666666667,41.5,79.0,37.416666666666664,192.5,585.0
1,8,8,69.16666666666667,62.0,40.5,82.0,37.333333333333336,200.0,180.0
1,8,11,67.08333333333333,68.0,43.0,76.0,40.333333333333336,190.0,525.0
1,8,12,67.25,68.0,43.0,74.0,40.75,215.0,1140.0
1,8,13,67.25,68.0,41.5,80.5,39.25,213.75,780.0
1,8,16,66.41666666666667,62.083333333333336,40.5,88.5,39.166666666666664,225.0,1755.0
1,8,17,67.16666666666667,68.0,40.0,90.5,39.0,220.0,945.0
1,8,18,68.41666666666667,69.41666666666667,40.0,91.0,40.583333333333336,237.5,1770.0
1,8,21,67.25,67.91666666666667,40.0,88.5,38.833333333333336,192.5,465.0
1,9,2,64.25,62.0,36.5,81.0,39.083333333333336,238.75,1515.0
1,9,3,66.91666666666667,62.0,35.5,80.5,39.25,300.0,3600.0
1,9,4,68.91666666666667,66.08333333333333,34.0,75.0,38.666666666666664,286.25,3390.0
1,9,5,69.33333333333333,70.0,33.5,72.5,37.166666666666664,207.5,2055.0
1,9,6,69.41666666666667,70.0,32.5,68.5,37.0,187.5,1740.0
1,9,7,69.33333333333333,69.91666666666667,32.5,68.5,37.583333333333336,195.0,1290.0
1,9,15,64.75,62.0,31.5,60.0,33.833333333333336,200.0,1080.0
1,9,16,65.33333333333333,62.083333333333336,30.5,61.0,34.0,291.25,3345.0
1,9,17,66.83333333333333,68.0,29.5,59.0,34.75,272.5,2835.0
1,9,18,67.41666666666667,68.66666666666667,29.0,61.0,36.0,202.5,1665.0
1,9,19,69.0,70.0,28.0,64.0,35.916666666666664,287.5,3405.0
1,9,20,69.83333333333333,70.0,27.5,68.5,34.416666666666664,202.5,2145.0
1,9,21,69.75,69.25,26.5,64.5,34.75,208.75,1410.0
1,10,1,63.333333333333336,62.0,24.0,72.5,31.583333333333332,250.0,2100.0
1,10,2,65.58333333333333,62.0,24.0,74.0,32.666666666666664,300.0,3600.0
1,10,3,67.16666666666667,62.0,23.5,71.0,32.833333333333336,300.0,3600.0
1,10,4,67.66666666666667,70.0,22.5,74.5,32.416666666666664,300.0,3600.0
1,10,5,68.58333333333333,70.0,21.5,70.0,32.0,300.0,3600.0
1,10,6,68.75,70.0,20.5,71.5,31.666666666666668,260.0,2715.0
1,10,7,69.58333333333333,69.91666666666667,20.5,72.0,31.583333333333332,250.0,2115.0
1,10,8,68.08333333333333,62.0,20.5,68.5,30.25,200.0,105.0
1,10,14,62.25,62.0,23.5,57.5,28.0,200.0,180.0
1,10,15,64.33333333333333,62.0,23.5,57.5,29.083333333333332,250.0,2790.0
1,10,16,64.66666666666667,62.0,20.5,56.5,29.75,300.0,3600.0
1,10,17,66.41666666666667,68.16666666666667,19.5,58.0,30.083333333333332,300.0,3600.0
1,10,18,67.83333333333333,70.0,19.0,60.0,31.083333333333332,300.0,3600.0
1,10,19,69.83333333333333,70.0,17.0,71.0,30.5,265.0,2640.0
1,10,20,70.0,70.0,16.0,68.0,30.0,191.25,2100.0
1,10,21,70.0,70.0,15.5,68.0,30.166666666666668,196.25,2265.0
1,10,22,70.0,70.0,15.0,72.0,29.583333333333332,198.75,2340.0
1,10,23,69.83333333333333,70.0,14.5,68.5,28.666666666666668,205.0,2370.0
1,11,0,69.83333333333333,70.0,13.5,65.5,28.666666666666668,258.75,3030.0
1,11,1,69.83333333333333,70.0,14.5,56.0,28.333333333333332,226.25,2550.0
1,11,2,69.83333333333333,70.0,12.0,57.0,28.416666666666668,231.25,2625.0
1,11,3,69.83333333333333,70.0,12.0,60.0,28.666666666666668,265.0,3135.0
1,11,4,69.83333333333333,70.0,11.0,62.0,28.416666666666668,262.5,3105.0
1,11,5,69.75,70.0,10.0,62.5,27.0,266.25,3150.0
1,11,6,69.75,70.0,10.0,66.5,27.0,267.5,3165.0
1,11,7,69.75,70.0,10.0,67.5,27.583333333333332,262.5,3105.0
1,11,8,69.91666666666667,70.0,10.0,66.0,28.083333333333332,221.25,2565.0
1,11,9,70.0,70.0,10.5,64.0,27.5,232.5,2610.0
1,11,10,70.0,70.0,12.5,58.0,27.916666666666668,215.0,1905.0
1,11,11,70.0,70.0,13.0,54.0,28.333333333333332,206.25,1740.0
1,11,12,70.0,70.0,15.5,43.0,28.0,185.0,1680.0
1,11,13,70.0,70.0,17.5,43.0,28.0,216.25,1485.0
1,11,14,70.0,70.0,18.0,39.5,28.25,197.5,2145.0
1,11,15,71.66666666666667,70.0,18.0,56.0,25.916666666666668,195.0,705.0
1,11,16,69.58333333333333,70.0,18.0,56.5,25.833333333333332,275.0,3030.0
1,11,17,69.66666666666667,70.0,17.0,62.5,26.083333333333332,263.75,3120.0
1,11,18,69.91666666666667,70.0,17.0,64.0,25.75,175.0,1515.0
1,11,19,69.91666666666667,70.0,17.0,67.0,25.5,186.25,1995.0
1,11,20,70.0,70.0,17.5,64.5,25.166666666666668,176.25,2025.0
1,11,21,70.0,70.0,17.5,55.0,24.0,215.0,1965.0
1,11,22,69.91666666666667,70.0,17.0,59.0,24.0,235.0,1950.0
1,11,23,70.0,70.0,17.0,60.5,24.0,202.5,2040.0
1,12,0,69.83333333333333,70.0,18.0,61.5,24.0,188.75,2130.0
1,12,1,69.08333333333333,70.0,18.5,61.5,26.416666666666668,300.0,3600.0
1,12,2,70.0,70.0,19.0,62.0,27.0,250.0,2175.0
1,12,3,70.0,70.0,19.5,62.5,25.666666666666668,200.0,1965.0
1,12,4,70.0,70.0,19.0,62.5,25.5,200.0,2145.0
1,12,5,69.91666666666667,70.0,19.0,59.0,25.333333333333332,200.0,2115.0
1,12,6,70.0,70.0,19.0,59.5,25.666666666666668,200.0,2175.0
1,12,7,69.91666666666667,70.0,19.5,62.0,26.333333333333332,200.0,2190.0
1,12,8,70.0,70.0,19.5,62.5,27.75,222.5,2115.0
1,12,9,69.75,70.0,20.0,66.5,26.583333333333332,235.0,2280.0
1,12,10,70.0,70.0,22.0,61.0,26.916666666666668,190.0,2100.0
1,12,11,70.0,70.0,22.0,62.0,26.583333333333332,217.5,2100.0
1,12,12,70.0,70.0,22.5,58.5,26.25,182.5,975.0
1,12,13,69.83333333333333,70.0,24.0,56.0,26.333333333333332,225.0,1875.0
1,12,14,70.0,70.0,24.0,56.0,26.416666666666668,190.0,1890.0
1,12,15,70.0,70.0,23.0,56.5,26.083333333333332,198.75,1845.0
1,12,16,70.0,70.0,24.5,54.5,26.583333333333332,241.25,2070.0
1,12,17,70.0,70.0,22.5,57.5,27.833333333333332,203.75,1740.0
1,12,18,70.0,70.0,22.0,59.0,28.25,215.0,1560.0
1,12,19,70.0,69.91666666666667,21.5,51.0,28.083333333333332,222.5,1920.0
1,12,21,68.08333333333333,68.0,19.5,58.0,25.333333333333332,218.75,1740.0
1,12,22,68.0,68.0,19.0,56.5,25.583333333333332,215.0,1650.0
1,12,23,68.66666666666667,69.66666666666667,18.0,52.0,25.75,256.25,2940.0
1,13,0,70.0,71.16666666666667,18.0,50.5,25.833333333333332,266.25,3150.0
1,13,1,71.66666666666667,72.0,18.0,50.5,25.416666666666668,300.0,3600.0
1,13,2,71.8,72.0,18.0,50.0,25.0,234.0,2295.0
1,13,3,71.66666666666667,72.0,17.0,51.5,25.416666666666668,216.25,2505.0
1,13,4,71.58333333333333,72.0,16.5,53.5,25.25,270.0,2880.0
1,13,5,71.83333333333333,72.0,15.5,56.5,25.083333333333332,200.0,2310.0
1,13,6,71.66666666666667,72.0,15.0,61.0,25.5,262.5,3015.0
1,13,7,71.83333333333333,72.0,14.0,61.5,25.583333333333332,187.5,2160.0
1,13,8,71.41666666666667,72.0,14.0,63.5,25.166666666666668,267.5,3120.0
1,13,9,71.58333333333333,72.0,15.0,65.5,25.166666666666668,257.5,2820.0
1,13,10,71.58333333333333,72.0,15.5,64.0,23.5,181.25,2085.0
1,13,11,71.75,72.0,17.5,67.5,24.0,222.5,1860.0
1,13,12,71.91666666666667,72.0,18.5,66.5,25.0,200.0,1500.0
1,13,13,71.75,72.0,20.0,60.0,25.583333333333332,200.0,1755.0
1,13,14,71.66666666666667,72.0,22.5,53.5,25.0,200.0,1770.0
1,13,15,71.83333333333333,72.0,22.0,56.0,25.583333333333332,200.0,1545.0
1,13,16,71.58333333333333,72.0,20.0,61.0,24.416666666666668,206.25,2385.0
1,13,17,71.58333333333333,72.0,19.0,70.0,25.083333333333332,230.0,2280.0
1,13,18,71.66666666666667,72.0,19.0,70.0,25.75,183.75,1995.0
1,13,19,71.83333333333333,72.0,19.5,69.5,25.5,183.75,1590.0
1,13,20,71.66666666666667,72.0,20.0,69.0,24.166666666666668,207.5,2115.0
1,13,21,71.75,72.0,19.5,67.5,25.166666666666668,243.75,2040.0
1,13,22,71.58333333333333,72.0,19.0,68.5,24.75,201.25,2235.0
1,13,23,71.75,72.0,19.0,60.5,24.666666666666668,178.75,2055.0
1,14,0,71.75,72.0,19.0,64.0,24.75,240.0,2595.0
1,14,1,71.66666666666667,72.0,19.0,68.5,24.583333333333332,211.25,2400.0
1,14,2,71.75,72.0,19.0,69.5,24.5,193.75,2235.0
1,14,3,71.75,72.0,19.0,72.0,24.666666666666668,203.75,2355.0
1,14,4,71.58333333333333,72.0,19.5,74.5,24.833333333333332,228.75,2655.0
1,14,5,71.5,72.0,19.0,77.5,25.25,242.5,2535.0
1,14,6,71.75,72.0,19.0,79.5,25.583333333333332,195.0,2250.0
1,14,7,71.25,70.58333333333333,20.0,79.5,26.166666666666668,200.0,1425.0
1,14,15,65.0,62.0,29.0,60.0,25.5,231.25,1920.0
1,14,16,65.66666666666667,62.416666666666664,28.5,65.5,26.916666666666668,300.0,3600.0
1,14,17,67.08333333333333,68.0,27.0,73.0,27.416666666666668,250.0,2715.0
1,14,18,67.41666666666667,68.08333333333333,27.0,74.0,29.166666666666668,177.5,1110.0
1,14,19,68.25,70.0,26.5,76.0,29.5,300.0,3600.0
1,14,20,70.0,70.0,26.5,70.5,28.333333333333332,157.5,1710.0
1,14,21,70.0,70.0,25.5,74.0,27.666666666666668,217.5,2070.0
1,14,22,70.0,70.0,24.5,76.0,27.0,195.0,2025.0
1,14,23,70.0,70.0,24.5,74.5,27.083333333333332,235.0,1980.0
1,15,0,70.0,70.0,25.0,74.0,27.0,225.0,2130.0
1,15,1,70.0,70.0,24.5,77.0,27.0,192.5,1905.0
1,15,2,70.0,70.0,25.5,74.5,27.0,193.75,2010.0
1,15,3,70.0,70.0,26.0,74.0,27.0,181.25,1830.0
1,15,4,70.0,70.0,26.5,76.0,27.0,193.75,1815.0
1,15,5,70.0,70.0,26.5,77.5,27.333333333333332,203.75,1995.0
1,15,6,70.0,70.0,27.0,79.0,27.916666666666668,185.0,1860.0
1,15,7,69.83333333333333,69.41666666666667,27.5,80.0,28.416666666666668,207.5,1425.0
1,15,9,67.33333333333333,67.33333333333333,30.5,77.0,30.333333333333332,208.75,765.0
1,15,10,67.25,68.0,30.0,80.0,31.583333333333332,205.0,1155.0
1,15,11,67.58333333333333,68.0,31.0,78.0,33.166666666666664,186.25,1035.0
1,15,12,67.16666666666667,68.0,32.5,75.5,31.0,223.75,1455.0
1,15,13,67.5,68.0,34.0,71.0,30.083333333333332,186.25,825.0
1,15,14,67.16666666666667,64.91666666666667,33.5,68.5,30.0,206.25,885.0
1,15,16,65.91666666666667,62.416666666666664,30.5,80.5,30.0,278.75,2805.0
1,15,17,67.25,68.41666666666667,30.5,78.5,30.166666666666668,173.75,1545.0
1,15,18,68.0,68.33333333333333,30.0,79.0,32.333333333333336,185.0,645.0
1,15,19,67.41666666666667,68.0,29.0,79.5,31.25,215.0,900.0
1,15,20,67.25,68.0,28.0,81.5,31.25,208.75,1035.0
1,15,21,68.58333333333333,69.0,28.0,81.0,31.25,250.0,2640.0
1,15,22,69.0,69.0,28.5,78.0,30.75,177.5,2025.0
1,15,23,69.0,69.0,28.0,77.5,31.083333333333332,251.25,2085.0
1,16,0,69.0,69.0,28.0,75.0,31.083333333333332,180.0,1635.0
1,16,1,69.0,69.0,27.5,79.0,31.333333333333332,200.0,1680.0
1,16,2,69.0,69.0,27.5,87.0,31.083333333333332,200.0,1770.0
1,16,3,69.0,69.0,28.0,78.5,30.916666666666668,200.0,1635.0
1,16,4,69.0,69.0,28.0,85.0,30.916666666666668,186.25,1530.0
1,16,5,69.0,69.0,28.5,86.5,30.583333333333332,175.0,1725.0
1,16,6,69.0,69.0,29.0,83.5,31.583333333333332,242.5,1830.0
1,16,7,69.0,68.66666666666667,29.0,84.0,32.416666666666664,185.0,1515.0
1,16,15,65.41666666666667,63.166666666666664,23.5,49.5,27.25,238.75,1965.0
1,16,16,65.33333333333333,70.0,20.5,55.5,29.0,300.0,3600.0
1,16,17,66.83333333333333,70.66666666666667,18.5,57.5,30.166666666666668,300.0,3600.0
1,16,18,68.41666666666667,72.0,18.0,59.0,30.416666666666668,300.0,3600.0
1,16,19,71.0,72.0,16.5,64.5,30.0,300.0,3555.0
1,16,20,71.66666666666667,72.0,16.5,57.5,29.083333333333332,225.0,2145.0
1,16,21,71.66666666666667,72.0,15.5,57.5,28.583333333333332,218.75,2205.0
1,16,22,71.66666666666667,72.0,15.5,57.5,28.5,202.5,2340.0
1,16,23,71.66666666666667,72.0,14.5,61.0,28.333333333333332,210.0,2430.0
1,17,0,71.66666666666667,72.0,14.0,61.0,28.333333333333332,212.5,2460.0
1,17,1,71.83333333333333,72.0,14.0,60.0,28.333333333333332,197.5,2280.0
1,17,2,71.66666666666667,72.0,14.0,62.0,28.0,212.5,2460.0
1,17,3,71.66666666666667,72.0,14.5,60.5,27.833333333333332,202.5,2340.0
1,17,4,71.66666666666667,72.0,13.0,67.0,27.25,212.5,2460.0
1,17,5,71.5,72.0,12.0,62.5,26.833333333333332,216.25,2505.0
1,17,6,71.66666666666667,72.0,11.5,61.0,27.583333333333332,227.5,2640.0
1,17,7,71.08333333333333,70.5,12.0,62.0,28.416666666666668,193.75,1080.0
1,17,8,69.08333333333333,69.0,13.5,66.5,28.25,213.75,1185.0
1,17,9,69.0,69.0,16.5,64.5,28.25,200.0,1980.0
1,17,10,69.0,69.0,17.333333333333332,70.33333333333333,28.11111111111111,250.0,1785.0
1,17,11,69.0,69.0,20.0,73.0,28.833333333333332,188.75,1860.0
1,17,12,69.0,69.0,23.0,68.5,29.0,190.0,1410.0
1,17,13,69.0,69.0,23.0,64.0,28.916666666666668,205.0,1635.0
1,17,14,69.0,69.0,23.0,63.5,28.666666666666668,202.5,1845.0
1,17,15,69.0,69.0,23.0,63.0,29.0,188.75,2070.0
1,17,16,69.0,69.0,23.0,68.0,29.0,188.75,1695.0
1,17,17,69.0,69.0,23.0,67.0,28.583333333333332,210.0,1965.0
1,17,18,69.0,69.0,23.0,68.0,29.5,201.25,1470.0
1,17,19,69.0,69.0,24.0,65.5,29.5,190.0,1500.0
1,17,20,69.0,69.0,25.0,65.0,30.583333333333332,215.0,1470.0
1,17,21,69.0,69.0,25.5,68.0,30.0,200.0,1575.0
1,17,22,69.0,69.0,26.0,70.5,30.166666666666668,197.5,1680.0
1,17,23,69.0,69.0,27.0,71.0,30.166666666666668,206.25,1725.0
1,18,0,69.0,69.0,27.5,81.5,30.833333333333332,200.0,1620.0
1,18,1,69.0,69.0,27.5,82.0,31.333333333333332,201.25,1770.0
1,18,2,69.0,69.0,27.5,86.0,31.416666666666668,186.25,1995.0
1,18,3,69.0,69.0,27.5,90.0,31.583333333333332,177.5,1650.0
1,18,4,69.0,69.0,27.5,90.5,31.333333333333332,202.5,1575.0
1,18,5,69.0,69.0,27.5,90.5,31.5,211.25,1695.0
1,18,6,69.0,69.0,27.0,90.5,31.666666666666668,163.75,1590.0
1,18,7,69.0,69.0,26.0,88.5,33.0,223.75,1200.0
1,18,8,68.91666666666667,69.0,26.0,85.5,33.083333333333336,201.25,1725.0
1,18,9,69.0,69.0,28.0,83.5,32.916666666666664,201.25,825.0
1,18,10,69.33333333333333,69.0,29.0,78.5,33.0,198.75,825.0
1,18,11,69.0,69.0,32.0,66.0,32.666666666666664,223.75,1920.0
1,18,12,69.0,69.0,32.5,65.0,32.083333333333336,163.75,1410.0
1,18,13,69.0,69.0,32.0,66.0,32.416666666666664,212.5,1545.0
1,18,14,69.0,69.0,31.0,70.0,32.583333333333336,167.5,1500.0
1,18,15,69.0,69.0,30.5,70.5,31.416666666666668,181.25,1470.0
1,18,16,69.0,69.0,30.0,61.0,31.0,212.5,1740.0
1,18,17,69.0,69.0,29.5,59.0,31.083333333333332,185.0,1095.0
1,18,18,69.0,69.0,29.0,61.0,30.166666666666668,227.5,1755.0
1,18,19,69.83333333333333,71.33333333333333,26.5,58.5,28.916666666666668,238.75,2820.0
